country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Croatia,2013,male,35-54 years,186.0,587482,31.66,Croatia2013,0.817,"58,08,58,56,019",14362.0,Generation X
Croatia,2013,male,25-34 years,59.0,291832,20.22,Croatia2013,0.817,"58,08,58,56,019",14362.0,Millenials
Croatia,2013,male,15-24 years,41.0,254643,16.1,Croatia2013,0.817,"58,08,58,56,019",14362.0,Millenials
Croatia,2013,female,75+ years,35.0,237107,14.76,Croatia2013,0.817,"58,08,58,56,019",14362.0,Silent
Croatia,2013,female,55-74 years,48.0,544041,8.82,Croatia2013,0.817,"58,08,58,56,019",14362.0,Boomers
Croatia,2013,female,35-54 years,48.0,589432,8.14,Croatia2013,0.817,"58,08,58,56,019",14362.0,Generation X
Croatia,2013,female,25-34 years,9.0,281138,3.2,Croatia2013,0.817,"58,08,58,56,019",14362.0,Millenials
Croatia,2013,female,15-24 years,6.0,243263,2.47,Croatia2013,0.817,"58,08,58,56,019",14362.0,Millenials
Croatia,2013,male,5-14 years,1.0,215702,0.46,Croatia2013,0.817,"58,08,58,56,019",14362.0,Generation Z
Croatia,2013,female,5-14 years,0.0,204491,0.0,Croatia2013,0.817,"58,08,58,56,019",14362.0,Generation Z
Croatia,2014,male,75+ years,97.0,129205,75.07,Croatia2014,0.818,"57,62,95,18,806",14299.0,Silent
Croatia,2014,male,55-74 years,193.0,473836,40.73,Croatia2014,0.818,"57,62,95,18,806",14299.0,Boomers
Croatia,2014,male,35-54 years,167.0,582938,28.65,Croatia2014,0.818,"57,62,95,18,806",14299.0,Generation X
Croatia,2014,female,75+ years,42.0,240853,17.44,Croatia2014,0.818,"57,62,95,18,806",14299.0,Silent
Croatia,2014,male,15-24 years,37.0,251460,14.71,Croatia2014,0.818,"57,62,95,18,806",14299.0,Millenials
Croatia,2014,male,25-34 years,42.0,287190,14.62,Croatia2014,0.818,"57,62,95,18,806",14299.0,Millenials
Croatia,2014,female,55-74 years,71.0,547211,12.97,Croatia2014,0.818,"57,62,95,18,806",14299.0,Boomers
Croatia,2014,female,35-54 years,49.0,583896,8.39,Croatia2014,0.818,"57,62,95,18,806",14299.0,Generation X
Croatia,2014,female,15-24 years,12.0,240071,5.0,Croatia2014,0.818,"57,62,95,18,806",14299.0,Millenials
Croatia,2014,female,25-34 years,11.0,277195,3.97,Croatia2014,0.818,"57,62,95,18,806",14299.0,Millenials
Croatia,2014,female,5-14 years,1.0,202723,0.49,Croatia2014,0.818,"57,62,95,18,806",14299.0,Generation Z
Croatia,2014,male,5-14 years,0.0,213874,0.0,Croatia2014,0.818,"57,62,95,18,806",14299.0,Generation Z
Cuba,1995,male,75+ years,248.0,199400,124.37,Cuba1995,0.653,"30,42,98,03,651",2993.0,G.I. Generation
Cuba,1995,male,55-74 years,372.0,697500,53.33,Cuba1995,0.653,"30,42,98,03,651",2993.0,Silent
Cuba,1995,female,75+ years,68.0,219900,30.92,Cuba1995,0.653,"30,42,98,03,651",2993.0,G.I. Generation
Cuba,1995,male,35-54 years,374.0,1291700,28.95,Cuba1995,0.653,"30,42,98,03,651",2993.0,Boomers
Cuba,1995,male,25-34 years,276.0,1113600,24.78,Cuba1995,0.653,"30,42,98,03,651",2993.0,Generation X
Cuba,1995,female,55-74 years,171.0,722000,23.68,Cuba1995,0.653,"30,42,98,03,651",2993.0,Silent
Cuba,1995,female,35-54 years,241.0,1330000,18.12,Cuba1995,0.653,"30,42,98,03,651",2993.0,Boomers
Cuba,1995,female,15-24 years,162.0,906300,17.87,Cuba1995,0.653,"30,42,98,03,651",2993.0,Generation X
Cuba,1995,female,25-34 years,161.0,1090200,14.77,Cuba1995,0.653,"30,42,98,03,651",2993.0,Generation X
Cuba,1995,male,15-24 years,138.0,944700,14.61,Cuba1995,0.653,"30,42,98,03,651",2993.0,Generation X
Cuba,1995,female,5-14 years,10.0,806800,1.24,Cuba1995,0.653,"30,42,98,03,651",2993.0,Millenials
Cuba,1995,male,5-14 years,1.0,846300,0.12,Cuba1995,0.653,"30,42,98,03,651",2993.0,Millenials
Cuba,2000,male,75+ years,204.0,207568,98.28,Cuba2000,0.685,"30,56,54,00,000",2940.0,G.I. Generation
Cuba,2000,male,55-74 years,318.0,769143,41.34,Cuba2000,0.685,"30,56,54,00,000",2940.0,Silent
Cuba,2000,male,35-54 years,432.0,1534285,28.16,Cuba2000,0.685,"30,56,54,00,000",2940.0,Boomers
Cuba,2000,male,25-34 years,248.0,1087049,22.81,Cuba2000,0.685,"30,56,54,00,000",2940.0,Generation X
Cuba,2000,female,75+ years,55.0,264516,20.79,Cuba2000,0.685,"30,56,54,00,000",2940.0,G.I. Generation
Cuba,2000,female,55-74 years,147.0,801109,18.35,Cuba2000,0.685,"30,56,54,00,000",2940.0,Silent
Cuba,2000,male,15-24 years,104.0,751198,13.84,Cuba2000,0.685,"30,56,54,00,000",2940.0,Generation X
Cuba,2000,female,35-54 years,175.0,1514492,11.56,Cuba2000,0.685,"30,56,54,00,000",2940.0,Boomers
Cuba,2000,female,25-34 years,104.0,1059128,9.82,Cuba2000,0.685,"30,56,54,00,000",2940.0,Generation X
Cuba,2000,female,15-24 years,51.0,730939,6.98,Cuba2000,0.685,"30,56,54,00,000",2940.0,Generation X
Cuba,2000,male,5-14 years,4.0,859008,0.47,Cuba2000,0.685,"30,56,54,00,000",2940.0,Millenials
Cuba,2000,female,5-14 years,3.0,818774,0.37,Cuba2000,0.685,"30,56,54,00,000",2940.0,Millenials
Cuba,2005,male,75+ years,191.0,226455,84.34,Cuba2005,0.73,"42,64,38,36,075",4017.0,Silent
Cuba,2005,male,55-74 years,269.0,854212,31.49,Cuba2005,0.73,"42,64,38,36,075",4017.0,Silent
Cuba,2005,male,35-54 years,387.0,1767040,21.9,Cuba2005,0.73,"42,64,38,36,075",4017.0,Boomers
Cuba,2005,female,75+ years,47.0,291039,16.15,Cuba2005,0.73,"42,64,38,36,075",4017.0,Silent
Cuba,2005,male,25-34 years,136.0,882091,15.42,Cuba2005,0.73,"42,64,38,36,075",4017.0,Generation X
Cuba,2005,female,55-74 years,117.0,882355,13.26,Cuba2005,0.73,"42,64,38,36,075",4017.0,Silent
Cuba,2005,male,15-24 years,56.0,803964,6.97,Cuba2005,0.73,"42,64,38,36,075",4017.0,Millenials
Cuba,2005,female,35-54 years,114.0,1755272,6.49,Cuba2005,0.73,"42,64,38,36,075",4017.0,Boomers
Cuba,2005,female,15-24 years,36.0,772943,4.66,Cuba2005,0.73,"42,64,38,36,075",4017.0,Millenials
Cuba,2005,female,25-34 years,34.0,858988,3.96,Cuba2005,0.73,"42,64,38,36,075",4017.0,Generation X
Cuba,2005,male,5-14 years,7.0,783620,0.89,Cuba2005,0.73,"42,64,38,36,075",4017.0,Millenials
Cuba,2005,female,5-14 years,3.0,738427,0.41,Cuba2005,0.73,"42,64,38,36,075",4017.0,Millenials
Cuba,2010,male,75+ years,206.0,263320,78.23,Cuba2010,0.778,"64,32,80,00,000",5997.0,Silent
Cuba,2010,male,55-74 years,374.0,972763,38.45,Cuba2010,0.778,"64,32,80,00,000",5997.0,Silent
Cuba,2010,male,35-54 years,476.0,1899890,25.05,Cuba2010,0.778,"64,32,80,00,000",5997.0,Generation X
Cuba,2010,male,25-34 years,102.0,710089,14.36,Cuba2010,0.778,"64,32,80,00,000",5997.0,Generation X
Cuba,2010,female,55-74 years,142.0,1005594,14.12,Cuba2010,0.778,"64,32,80,00,000",5997.0,Silent
Cuba,2010,female,75+ years,40.0,340480,11.75,Cuba2010,0.778,"64,32,80,00,000",5997.0,Silent
Cuba,2010,male,15-24 years,67.0,817305,8.2,Cuba2010,0.778,"64,32,80,00,000",5997.0,Millenials
Cuba,2010,female,35-54 years,105.0,1893737,5.54,Cuba2010,0.778,"64,32,80,00,000",5997.0,Generation X
Cuba,2010,female,25-34 years,17.0,688810,2.47,Cuba2010,0.778,"64,32,80,00,000",5997.0,Generation X
Cuba,2010,female,15-24 years,18.0,771457,2.33,Cuba2010,0.778,"64,32,80,00,000",5997.0,Millenials
Cuba,2010,female,5-14 years,7.0,660046,1.06,Cuba2010,0.778,"64,32,80,00,000",5997.0,Generation Z
Cuba,2010,male,5-14 years,4.0,702357,0.57,Cuba2010,0.778,"64,32,80,00,000",5997.0,Generation Z
Cuba,2011,male,75+ years,236.0,273331,86.34,Cuba2011,0.776,"68,99,00,00,000",6419.0,Silent
Cuba,2011,male,55-74 years,345.0,987980,34.92,Cuba2011,0.776,"68,99,00,00,000",6419.0,Boomers
Cuba,2011,male,35-54 years,441.0,1909690,23.09,Cuba2011,0.776,"68,99,00,00,000",6419.0,Generation X
Cuba,2011,male,25-34 years,113.0,707701,15.97,Cuba2011,0.776,"68,99,00,00,000",6419.0,Millenials
Cuba,2011,female,75+ years,50.0,352169,14.2,Cuba2011,0.776,"68,99,00,00,000",6419.0,Silent
Cuba,2011,female,55-74 years,123.0,1022839,12.03,Cuba2011,0.776,"68,99,00,00,000",6419.0,Boomers
Cuba,2011,male,15-24 years,75.0,808772,9.27,Cuba2011,0.776,"68,99,00,00,000",6419.0,Millenials
Cuba,2011,female,35-54 years,106.0,1903248,5.57,Cuba2011,0.776,"68,99,00,00,000",6419.0,Generation X
Cuba,2011,female,25-34 years,20.0,686162,2.91,Cuba2011,0.776,"68,99,00,00,000",6419.0,Millenials
Cuba,2011,female,15-24 years,13.0,761258,1.71,Cuba2011,0.776,"68,99,00,00,000",6419.0,Millenials
Cuba,2011,male,5-14 years,4.0,687609,0.58,Cuba2011,0.776,"68,99,00,00,000",6419.0,Generation Z
Cuba,2011,female,5-14 years,3.0,647275,0.46,Cuba2011,0.776,"68,99,00,00,000",6419.0,Generation Z
Cuba,2012,male,75+ years,245.0,283396,86.45,Cuba2012,0.772,"73,14,10,00,000",6791.0,Silent
Cuba,2012,male,55-74 years,357.0,1000596,35.68,Cuba2012,0.772,"73,14,10,00,000",6791.0,Boomers
Cuba,2012,male,35-54 years,412.0,1913864,21.53,Cuba2012,0.772,"73,14,10,00,000",6791.0,Generation X
Cuba,2012,male,25-34 years,108.0,718645,15.03,Cuba2012,0.772,"73,14,10,00,000",6791.0,Millenials
Cuba,2012,female,75+ years,52.0,364108,14.28,Cuba2012,0.772,"73,14,10,00,000",6791.0,Silent
Cuba,2012,female,55-74 years,107.0,1037368,10.31,Cuba2012,0.772,"73,14,10,00,000",6791.0,Boomers
Cuba,2012,male,15-24 years,71.0,795384,8.93,Cuba2012,0.772,"73,14,10,00,000",6791.0,Millenials
Cuba,2012,female,35-54 years,94.0,1906959,4.93,Cuba2012,0.772,"73,14,10,00,000",6791.0,Generation X
Cuba,2012,female,15-24 years,25.0,746677,3.35,Cuba2012,0.772,"73,14,10,00,000",6791.0,Millenials
Cuba,2012,female,25-34 years,16.0,696377,2.3,Cuba2012,0.772,"73,14,10,00,000",6791.0,Millenials
Cuba,2012,male,5-14 years,6.0,672968,0.89,Cuba2012,0.772,"73,14,10,00,000",6791.0,Generation Z
Cuba,2012,female,5-14 years,2.0,634193,0.32,Cuba2012,0.772,"73,14,10,00,000",6791.0,Generation Z
Cuba,2013,male,75+ years,216.0,293384,73.62,Cuba2013,0.768,"77,14,80,00,000",7148.0,Silent
Cuba,2013,male,55-74 years,401.0,1014211,39.54,Cuba2013,0.768,"77,14,80,00,000",7148.0,Boomers
Cuba,2013,male,35-54 years,436.0,1911139,22.81,Cuba2013,0.768,"77,14,80,00,000",7148.0,Generation X
Cuba,2013,female,75+ years,49.0,376280,13.02,Cuba2013,0.768,"77,14,80,00,000",7148.0,Silent
Cuba,2013,male,25-34 years,96.0,738010,13.01,Cuba2013,0.768,"77,14,80,00,000",7148.0,Millenials
Cuba,2013,female,55-74 years,111.0,1052791,10.54,Cuba2013,0.768,"77,14,80,00,000",7148.0,Boomers
Cuba,2013,male,15-24 years,47.0,778739,6.04,Cuba2013,0.768,"77,14,80,00,000",7148.0,Millenials
Cuba,2013,female,35-54 years,94.0,1903641,4.94,Cuba2013,0.768,"77,14,80,00,000",7148.0,Generation X
Cuba,2013,female,25-34 years,20.0,714544,2.8,Cuba2013,0.768,"77,14,80,00,000",7148.0,Millenials
Cuba,2013,female,15-24 years,20.0,729372,2.74,Cuba2013,0.768,"77,14,80,00,000",7148.0,Millenials
Cuba,2013,male,5-14 years,5.0,659106,0.76,Cuba2013,0.768,"77,14,80,00,000",7148.0,Generation Z
Cuba,2013,female,5-14 years,4.0,621473,0.64,Cuba2013,0.768,"77,14,80,00,000",7148.0,Generation Z
Cuba,2014,male,75+ years,221.0,303110,72.91,Cuba2014,0.769,"80,65,61,00,000",7459.0,Silent
Cuba,2014,male,55-74 years,348.0,1034381,33.64,Cuba2014,0.769,"80,65,61,00,000",7459.0,Boomers
Cuba,2014,male,35-54 years,409.0,1899900,21.53,Cuba2014,0.769,"80,65,61,00,000",7459.0,Generation X
Cuba,2014,female,75+ years,51.0,388520,13.13,Cuba2014,0.769,"80,65,61,00,000",7459.0,Silent
Cuba,2014,male,25-34 years,97.0,758006,12.8,Cuba2014,0.769,"80,65,61,00,000",7459.0,Millenials
Cuba,2014,female,55-74 years,116.0,1074729,10.79,Cuba2014,0.769,"80,65,61,00,000",7459.0,Boomers
Cuba,2014,male,15-24 years,62.0,761440,8.14,Cuba2014,0.769,"80,65,61,00,000",7459.0,Millenials
Cuba,2014,female,35-54 years,107.0,1891607,5.66,Cuba2014,0.769,"80,65,61,00,000",7459.0,Generation X
Cuba,2014,female,15-24 years,19.0,711945,2.67,Cuba2014,0.769,"80,65,61,00,000",7459.0,Millenials
Cuba,2014,female,25-34 years,12.0,732841,1.64,Cuba2014,0.769,"80,65,61,00,000",7459.0,Millenials
Cuba,2014,male,5-14 years,9.0,646878,1.39,Cuba2014,0.769,"80,65,61,00,000",7459.0,Generation Z
Cuba,2014,female,5-14 years,2.0,610054,0.33,Cuba2014,0.769,"80,65,61,00,000",7459.0,Generation Z
Cyprus,2000,male,25-34 years,5.0,73992,6.76,Cyprus2000,0.8,"10,18,33,17,625",11635.0,Generation X
Cyprus,2000,male,35-54 years,2.0,125288,1.6,Cyprus2000,0.8,"10,18,33,17,625",11635.0,Boomers
Cyprus,2000,female,15-24 years,0.0,75880,0.0,Cyprus2000,0.8,"10,18,33,17,625",11635.0,Generation X
Cyprus,2000,female,25-34 years,0.0,71455,0.0,Cyprus2000,0.8,"10,18,33,17,625",11635.0,Generation X
Cyprus,2000,female,35-54 years,0.0,122632,0.0,Cyprus2000,0.8,"10,18,33,17,625",11635.0,Boomers
Cyprus,2000,female,5-14 years,0.0,69500,0.0,Cyprus2000,0.8,"10,18,33,17,625",11635.0,Millenials
Cyprus,2000,female,55-74 years,0.0,72098,0.0,Cyprus2000,0.8,"10,18,33,17,625",11635.0,Silent
Cyprus,2000,female,75+ years,0.0,23228,0.0,Cyprus2000,0.8,"10,18,33,17,625",11635.0,G.I. Generation
Cyprus,2000,male,15-24 years,0.0,84119,0.0,Cyprus2000,0.8,"10,18,33,17,625",11635.0,Generation X
Cyprus,2000,male,5-14 years,0.0,73737,0.0,Cyprus2000,0.8,"10,18,33,17,625",11635.0,Millenials
Cyprus,2000,male,55-74 years,0.0,66009,0.0,Cyprus2000,0.8,"10,18,33,17,625",11635.0,Silent
Cyprus,2000,male,75+ years,0.0,17291,0.0,Cyprus2000,0.8,"10,18,33,17,625",11635.0,G.I. Generation
Cyprus,2005,male,55-74 years,4.0,62661,6.38,Cyprus2005,0.83,"18,70,31,46,375",26671.0,Silent
Cyprus,2005,female,55-74 years,3.0,67452,4.45,Cyprus2005,0.83,"18,70,31,46,375",26671.0,Silent
Cyprus,2005,male,35-54 years,4.0,99191,4.03,Cyprus2005,0.83,"18,70,31,46,375",26671.0,Boomers
Cyprus,2005,male,25-34 years,2.0,51837,3.86,Cyprus2005,0.83,"18,70,31,46,375",26671.0,Generation X
Cyprus,2005,male,15-24 years,2.0,60126,3.33,Cyprus2005,0.83,"18,70,31,46,375",26671.0,Millenials
Cyprus,2005,female,15-24 years,1.0,57341,1.74,Cyprus2005,0.83,"18,70,31,46,375",26671.0,Millenials
Cyprus,2005,female,35-54 years,1.0,105435,0.95,Cyprus2005,0.83,"18,70,31,46,375",26671.0,Boomers
Cyprus,2005,female,25-34 years,0.0,55734,0.0,Cyprus2005,0.83,"18,70,31,46,375",26671.0,Generation X
Cyprus,2005,female,5-14 years,0.0,49682,0.0,Cyprus2005,0.83,"18,70,31,46,375",26671.0,Millenials
Cyprus,2005,female,75+ years,0.0,22842,0.0,Cyprus2005,0.83,"18,70,31,46,375",26671.0,Silent
Cyprus,2005,male,5-14 years,0.0,52329,0.0,Cyprus2005,0.83,"18,70,31,46,375",26671.0,Millenials
Cyprus,2005,male,75+ years,0.0,16633,0.0,Cyprus2005,0.83,"18,70,31,46,375",26671.0,Silent
Cyprus,2010,male,75+ years,3.0,19667,15.25,Cyprus2010,0.848,"25,56,22,51,656",32477.0,Silent
Cyprus,2010,male,25-34 years,7.0,65092,10.75,Cyprus2010,0.848,"25,56,22,51,656",32477.0,Generation X
Cyprus,2010,male,55-74 years,7.0,75567,9.26,Cyprus2010,0.848,"25,56,22,51,656",32477.0,Silent
Cyprus,2010,male,35-54 years,9.0,107241,8.39,Cyprus2010,0.848,"25,56,22,51,656",32477.0,Generation X
Cyprus,2010,male,15-24 years,4.0,67097,5.96,Cyprus2010,0.848,"25,56,22,51,656",32477.0,Millenials
Cyprus,2010,female,15-24 years,3.0,64577,4.65,Cyprus2010,0.848,"25,56,22,51,656",32477.0,Millenials
Cyprus,2010,female,35-54 years,4.0,119200,3.36,Cyprus2010,0.848,"25,56,22,51,656",32477.0,Generation X
Cyprus,2010,female,55-74 years,1.0,79168,1.26,Cyprus2010,0.848,"25,56,22,51,656",32477.0,Silent
Cyprus,2010,female,25-34 years,0.0,69866,0.0,Cyprus2010,0.848,"25,56,22,51,656",32477.0,Generation X
Cyprus,2010,female,5-14 years,0.0,45354,0.0,Cyprus2010,0.848,"25,56,22,51,656",32477.0,Generation Z
Cyprus,2010,female,75+ years,0.0,26570,0.0,Cyprus2010,0.848,"25,56,22,51,656",32477.0,Silent
Cyprus,2010,male,5-14 years,0.0,47682,0.0,Cyprus2010,0.848,"25,56,22,51,656",32477.0,Generation Z
Cyprus,2011,male,35-54 years,12.0,108755,11.03,Cyprus2011,0.852,"27,42,71,61,523",34249.0,Generation X
Cyprus,2011,male,55-74 years,8.0,77047,10.38,Cyprus2011,0.852,"27,42,71,61,523",34249.0,Boomers
Cyprus,2011,male,75+ years,2.0,19308,10.36,Cyprus2011,0.852,"27,42,71,61,523",34249.0,Silent
Cyprus,2011,male,15-24 years,3.0,67311,4.46,Cyprus2011,0.852,"27,42,71,61,523",34249.0,Millenials
Cyprus,2011,female,75+ years,1.0,25937,3.86,Cyprus2011,0.852,"27,42,71,61,523",34249.0,Silent
Cyprus,2011,female,35-54 years,3.0,122543,2.45,Cyprus2011,0.852,"27,42,71,61,523",34249.0,Generation X
Cyprus,2011,female,55-74 years,1.0,80672,1.24,Cyprus2011,0.852,"27,42,71,61,523",34249.0,Boomers
Cyprus,2011,female,15-24 years,0.0,64690,0.0,Cyprus2011,0.852,"27,42,71,61,523",34249.0,Millenials
Cyprus,2011,female,25-34 years,0.0,73838,0.0,Cyprus2011,0.852,"27,42,71,61,523",34249.0,Millenials
Cyprus,2011,female,5-14 years,0.0,44757,0.0,Cyprus2011,0.852,"27,42,71,61,523",34249.0,Generation Z
Cyprus,2011,male,25-34 years,0.0,68773,0.0,Cyprus2011,0.852,"27,42,71,61,523",34249.0,Millenials
Cyprus,2011,male,5-14 years,0.0,47189,0.0,Cyprus2011,0.852,"27,42,71,61,523",34249.0,Generation Z
Cyprus,2012,male,25-34 years,9.0,70596,12.75,Cyprus2012,0.852,"25,04,13,72,222",30752.0,Millenials
Cyprus,2012,male,35-54 years,14.0,110616,12.66,Cyprus2012,0.852,"25,04,13,72,222",30752.0,Generation X
Cyprus,2012,male,15-24 years,6.0,66014,9.09,Cyprus2012,0.852,"25,04,13,72,222",30752.0,Millenials
Cyprus,2012,male,55-74 years,5.0,79804,6.27,Cyprus2012,0.852,"25,04,13,72,222",30752.0,Boomers
Cyprus,2012,female,25-34 years,1.0,75365,1.33,Cyprus2012,0.852,"25,04,13,72,222",30752.0,Millenials
Cyprus,2012,female,35-54 years,1.0,125423,0.8,Cyprus2012,0.852,"25,04,13,72,222",30752.0,Generation X
Cyprus,2012,female,15-24 years,0.0,63355,0.0,Cyprus2012,0.852,"25,04,13,72,222",30752.0,Millenials
Cyprus,2012,female,5-14 years,0.0,44613,0.0,Cyprus2012,0.852,"25,04,13,72,222",30752.0,Generation Z
Cyprus,2012,female,55-74 years,0.0,83946,0.0,Cyprus2012,0.852,"25,04,13,72,222",30752.0,Boomers
Cyprus,2012,female,75+ years,0.0,27031,0.0,Cyprus2012,0.852,"25,04,13,72,222",30752.0,Silent
Cyprus,2012,male,5-14 years,0.0,47222,0.0,Cyprus2012,0.852,"25,04,13,72,222",30752.0,Generation Z
Cyprus,2012,male,75+ years,0.0,20320,0.0,Cyprus2012,0.852,"25,04,13,72,222",30752.0,Silent
Cyprus,2013,male,75+ years,3.0,21349,14.05,Cyprus2013,0.85,"24,08,45,72,491",29624.0,Silent
Cyprus,2013,male,15-24 years,8.0,62893,12.72,Cyprus2013,0.85,"24,08,45,72,491",29624.0,Millenials
Cyprus,2013,male,55-74 years,10.0,81903,12.21,Cyprus2013,0.85,"24,08,45,72,491",29624.0,Boomers
Cyprus,2013,male,25-34 years,8.0,70521,11.34,Cyprus2013,0.85,"24,08,45,72,491",29624.0,Millenials
Cyprus,2013,male,35-54 years,11.0,110593,9.95,Cyprus2013,0.85,"24,08,45,72,491",29624.0,Generation X
Cyprus,2013,female,35-54 years,4.0,125846,3.18,Cyprus2013,0.85,"24,08,45,72,491",29624.0,Generation X
Cyprus,2013,female,55-74 years,1.0,86452,1.16,Cyprus2013,0.85,"24,08,45,72,491",29624.0,Boomers
Cyprus,2013,female,15-24 years,0.0,59969,0.0,Cyprus2013,0.85,"24,08,45,72,491",29624.0,Millenials
Cyprus,2013,female,25-34 years,0.0,73849,0.0,Cyprus2013,0.85,"24,08,45,72,491",29624.0,Millenials
Cyprus,2013,female,5-14 years,0.0,44407,0.0,Cyprus2013,0.85,"24,08,45,72,491",29624.0,Generation Z
Cyprus,2013,female,75+ years,0.0,28320,0.0,Cyprus2013,0.85,"24,08,45,72,491",29624.0,Silent
Cyprus,2013,male,5-14 years,0.0,46914,0.0,Cyprus2013,0.85,"24,08,45,72,491",29624.0,Generation Z
Cyprus,2014,male,35-54 years,13.0,107823,12.06,Cyprus2014,0.85,"23,35,92,94,149",29024.0,Generation X
Cyprus,2014,male,25-34 years,8.0,68555,11.67,Cyprus2014,0.85,"23,35,92,94,149",29024.0,Millenials
Cyprus,2014,male,55-74 years,7.0,82766,8.46,Cyprus2014,0.85,"23,35,92,94,149",29024.0,Boomers
Cyprus,2014,female,55-74 years,5.0,87152,5.74,Cyprus2014,0.85,"23,35,92,94,149",29024.0,Boomers
Cyprus,2014,female,25-34 years,4.0,72330,5.53,Cyprus2014,0.85,"23,35,92,94,149",29024.0,Millenials
Cyprus,2014,female,15-24 years,3.0,59114,5.07,Cyprus2014,0.85,"23,35,92,94,149",29024.0,Millenials
Cyprus,2014,male,75+ years,1.0,22372,4.47,Cyprus2014,0.85,"23,35,92,94,149",29024.0,Silent
Cyprus,2014,male,15-24 years,2.0,60975,3.28,Cyprus2014,0.85,"23,35,92,94,149",29024.0,Millenials
Cyprus,2014,female,35-54 years,1.0,122485,0.82,Cyprus2014,0.85,"23,35,92,94,149",29024.0,Generation X
Cyprus,2014,female,5-14 years,0.0,44760,0.0,Cyprus2014,0.85,"23,35,92,94,149",29024.0,Generation Z
Cyprus,2014,female,75+ years,0.0,29382,0.0,Cyprus2014,0.85,"23,35,92,94,149",29024.0,Silent
Cyprus,2014,male,5-14 years,0.0,47104,0.0,Cyprus2014,0.85,"23,35,92,94,149",29024.0,Generation Z
Czech Republic,1990,male,75+ years,198.0,179200,110.49,Czech Republic1990,0.761,"40,47,74,03,220",4168.0,G.I. Generation
Czech Republic,1990,male,55-74 years,385.0,800800,48.08,Czech Republic1990,0.761,"40,47,74,03,220",4168.0,G.I. Generation
Czech Republic,1990,male,35-54 years,571.0,1421800,40.16,Czech Republic1990,0.761,"40,47,74,03,220",4168.0,Silent
Czech Republic,1990,female,75+ years,129.0,364700,35.37,Czech Republic1990,0.761,"40,47,74,03,220",4168.0,G.I. Generation
Czech Republic,1990,male,25-34 years,176.0,713900,24.65,Czech Republic1990,0.761,"40,47,74,03,220",4168.0,Boomers
Czech Republic,1990,female,55-74 years,196.0,1017200,19.27,Czech Republic1990,0.761,"40,47,74,03,220",4168.0,G.I. Generation
Czech Republic,1990,male,15-24 years,99.0,783000,12.64,Czech Republic1990,0.761,"40,47,74,03,220",4168.0,Generation X
Czech Republic,1990,female,35-54 years,150.0,1426600,10.51,Czech Republic1990,0.761,"40,47,74,03,220",4168.0,Silent
Czech Republic,1990,female,25-34 years,53.0,684200,7.75,Czech Republic1990,0.761,"40,47,74,03,220",4168.0,Boomers
Czech Republic,1990,female,15-24 years,34.0,747900,4.55,Czech Republic1990,0.761,"40,47,74,03,220",4168.0,Generation X
Czech Republic,1990,male,5-14 years,5.0,804100,0.62,Czech Republic1990,0.761,"40,47,74,03,220",4168.0,Generation X
Czech Republic,1990,female,5-14 years,1.0,767500,0.13,Czech Republic1990,0.761,"40,47,74,03,220",4168.0,Generation X
Czech Republic,1995,male,75+ years,132.0,150800,87.53,Czech Republic1995,0.785,"59,77,56,97,061",6134.0,G.I. Generation
Czech Republic,1995,male,35-54 years,524.0,1486300,35.26,Czech Republic1995,0.785,"59,77,56,97,061",6134.0,Boomers
